Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,1.004464030265808,0.9079239964485168,0.9363840222358704,0.9994419813156128,535796800.0,0.8568868041038513
2000-01-04,0.9877229928970337,0.9034600257873535,0.966517984867096,0.9151790142059326,512377600.0,0.7846425771713257
2000-01-05,0.9871649742126465,0.919642984867096,0.9263389706611633,0.9285709857940674,778321600.0,0.796124279499054
2000-01-06,0.955357015132904,0.8482139706611633,0.9475449919700623,0.8482139706611633,767972800.0,0.7272292375564575
2000-01-07,0.9017860293388367,0.8526790142059326,0.861607015132904,0.888392984867096,460734400.0,0.7616770267486572
2000-01-10,0.9129459857940674,0.845982015132904,0.9107139706611633,0.872767984867096,505064000.0,0.7482807040214539
2000-01-11,0.8872770071029663,0.8080360293388367,0.8565850257873535,0.828125,441548800.0,0.7100054025650024
2000-01-12,0.8526790142059326,0.7723209857940674,0.8482139706611633,0.7784600257873535,976068800.0,0.6674244403839111
2000-01-13,0.8816959857940674,0.825892984867096,0.8436099886894226,0.8638389706611633,1032684800.0,0.7406253218650818
2000-01-14,0.9129459857940674,0.8872770071029663,0.892857015132904,0.896763026714325,390376000.0,0.7688534259796143
2000-01-18,0.9464290142059326,0.896763026714325,0.9017860293388367,0.928013026714325,459177600.0,0.7956458330154419
2000-01-19,0.970982015132904,0.9229909777641296,0.9430800080299377,0.9514510035514832,597643200.0,0.8157409429550171
2000-01-20,1.0848209857940674,1.0133930444717407,1.03125,1.0133930444717407,1831132800.0,0.8688479065895081
2000-01-21,1.020089030265808,0.9838169813156128,1.020089030265808,0.993861973285675,495924800.0,0.8521025776863098
2000-01-24,1.0066959857940674,0.9386159777641296,0.9681919813156128,0.9486610293388367,440876800.0,0.8133488297462463
2000-01-25,1.010045051574707,0.9140629768371582,0.9375,1.0022319555282593,497145600.0,0.8592786192893982
2000-01-26,1.019531011581421,0.9799110293388367,0.982142984867096,0.9838169813156128,367158400.0,0.8434903621673584
2000-01-27,1.0089290142059326,0.955357015132904,0.9715399742126465,0.982142984867096,340144000.0,0.8420551419258118
2000-01-28,0.9899550080299377,0.8984379768371582,0.9659600257873535,0.9073659777641296,423348800.0,0.7779438495635986
2000-01-31,0.9274550080299377,0.84375,0.9017860293388367,0.9263389706611633,701680000.0,0.7942107915878296
2000-02-01,0.9375,0.892857015132904,0.9285709857940674,0.8950889706611633,318035200.0,0.7674180865287781
2000-02-02,0.9118300080299377,0.8660709857940674,0.8995540142059326,0.8822540044784546,464195200.0,0.7564136981964111
2000-02-03,0.9308040142059326,0.8950889706611633,0.8956469893455505,0.9224330186843872,475193600.0,0.7908618450164795
2000-02-04,0.982142984867096,0.9252229928970337,0.928013026714325,0.9642860293388367,425320000.0,0.8267452120780945
2000-02-07,1.020089030265808,0.9458709955215454,0.9642860293388367,1.0184149742126465,441067200.0,0.8731532692909241
2000-02-08,1.036829948425293,0.9933040142059326,1.0178569555282593,1.025670051574707,408643200.0,0.8793737292289734
2000-02-09,1.0457589626312256,1.003906011581421,1.0189729928970337,1.005579948425293,299364800.0,0.8621491193771362
2000-02-10,1.0167410373687744,0.982142984867096,1.0078129768371582,1.0133930444717407,302982400.0,0.8688479065895081
2000-02-11,1.0189729928970337,0.966517984867096,1.0145089626312256,0.970982015132904,212251200.0,0.8324860334396362
2000-02-14,1.0345979928970337,0.9698659777641296,0.9760040044784546,1.0340399742126465,367539200.0,0.8865498304367065
2000-02-15,1.0708709955215454,1.0284600257873535,1.0290180444717407,1.0625,485744000.0,0.9109504222869873
2000-02-16,1.0546879768371582,1.0011160373687744,1.051339030265808,1.0189729928970337,378246400.0,0.8736319541931152
2000-02-17,1.03125,1.010045051574707,1.0284600257873535,1.025670051574707,289497600.0,0.8793737292289734
2000-02-18,1.0301339626312256,0.9899550080299377,1.0234379768371582,0.9933040142059326,233441600.0,0.8516242504119873
2000-02-22,1.0440850257873535,0.9525669813156128,0.9832590222358704,1.0161830186843872,422296000.0,0.8712398409843445
2000-02-23,1.0625,0.9910709857940674,1.0110210180282593,1.0379459857940674,473099200.0,0.8898987770080566
2000-02-24,1.0636160373687744,0.997767984867096,1.0474330186843872,1.0285990238189697,376432000.0,0.8818851113319397
2000-02-25,1.0446430444717407,0.9832590222358704,1.0251120328903198,0.9854909777641296,249144000.0,0.8449256420135498
2000-02-28,1.026785969734192,0.9676340222358704,0.9832590222358704,1.011160969734192,328328000.0,0.8669341206550598
2000-02-29,1.046875,1.0050220489501953,1.0139509439468384,1.0234379768371582,368961600.0,0.8774598836898804
2000-03-01,1.1791290044784546,1.058035969734192,1.058593988418579,1.1635040044784546,1077003200.0,0.9975478053092957
2000-03-02,1.1422990560531616,1.0775669813156128,1.1339290142059326,1.089285969734192,311259200.0,0.9339160323143005
2000-03-03,1.144950032234192,1.0714290142059326,1.114954948425293,1.1428569555282593,323366400.0,0.9798455238342285
2000-03-06,1.1529020071029663,1.1160709857940674,1.125,1.1222100257873535,210560000.0,0.9621436595916748
2000-03-07,1.1378350257873535,1.0814729928970337,1.128906011581421,1.0970979928970337,273011200.0,0.9406136274337769
2000-03-08,1.1065850257873535,1.058593988418579,1.0970979928970337,1.089285969734192,271230400.0,0.9339160323143005
2000-03-09,1.1160709857940674,1.0558040142059326,1.0792410373687744,1.0915180444717407,276718400.0,0.9358292818069458
2000-03-10,1.1422990560531616,1.0803569555282593,1.0864959955215454,1.1227680444717407,248606400.0,0.9626221060752869
2000-03-13,1.129464030265808,1.066964030265808,1.0904020071029663,1.0831470489501953,303956800.0,0.9286525845527649
2000-03-14,1.109375,1.0178569555282593,1.0823099613189697,1.020089030265808,428579200.0,0.8745887279510498
2000-03-15,1.073660969734192,1.0189729928970337,1.0323660373687744,1.0379459857940674,443609600.0,0.8898987770080566
2000-03-16,1.089285969734192,1.0223209857940674,1.0474330186843872,1.0853790044784546,378100800.0,0.9305660128593445
2000-03-17,1.1160709857940674,1.068079948425293,1.072545051574707,1.1160709857940674,305043200.0,0.9568803310394287
2000-03-20,1.1272319555282593,1.0926339626312256,1.1026790142059326,1.098214030265808,204489600.0,0.9415706396102905
2000-03-21,1.2209819555282593,1.0859379768371582,1.0943080186843872,1.2047990560531616,524328000.0,1.032952904701233
2000-03-22,1.2890629768371582,1.1746649742126465,1.1855469942092896,1.2873879671096802,567996800.0,1.1037614345550537
2000-03-23,1.3426339626312256,1.25,1.2678569555282593,1.261718988418579,562564800.0,1.0817538499832153
2000-03-24,1.285156011581421,1.2098209857940674,1.2717629671096802,1.238281011581421,446913600.0,1.0616587400436401
2000-03-27,1.292410969734192,1.2220979928970337,1.228795051574707,1.246093988418579,279182400.0,1.0683578252792358
2000-03-28,1.2678569555282593,1.224329948425293,1.2254459857940674,1.2421879768371582,202966400.0,1.0650087594985962
2000-03-29,1.2449779510498047,1.1948939561843872,1.244420051574707,1.2137279510498047,239836800.0,1.0406079292297363
2000-03-30,1.2293529510498047,1.1199779510498047,1.1925220489501953,1.1227680444717407,414400000.0,0.9626221060752869
2000-03-31,1.2254459857940674,1.125,1.1378350257873535,1.2126120328903198,404633600.0,1.0396515130996704
2000-04-03,1.245535969734192,1.1556919813156128,1.2098209857940674,1.1902899742126465,328563200.0,1.0205130577087402
2000-04-04,1.1875,1.042410969734192,1.1841520071029663,1.136718988418579,660329600.0,0.9745831489562988
2000-04-05,1.1863839626312256,1.1071430444717407,1.1291849613189697,1.1640629768371582,457665600.0,0.9980272054672241
2000-04-06,1.2008930444717407,1.1004459857940674,1.166295051574707,1.1177459955215454,259627200.0,0.9583163857460022
2000-04-07,1.177454948425293,1.120535969734192,1.136160969734192,1.176339030265808,242435200.0,1.0085519552230835
2000-04-10,1.1852680444717407,1.113839030265808,1.175781011581421,1.1160709857940674,212262400.0,0.9568803310394287
2000-04-11,1.114954948425293,1.0541290044784546,1.1026790142059326,1.066406011581421,541822400.0,0.9142993688583374
2000-04-12,1.0625,0.9363840222358704,1.0625,0.9754459857940674,941136000.0,0.8363133668899536
2000-04-13,1.0714290142059326,0.96875,0.9955360293388367,1.0161830186843872,529827200.0,0.8712398409843445
2000-04-14,1.0535709857940674,0.9732139706611633,0.9760040044784546,0.9988840222358704,667620800.0,0.8564083576202393
2000-04-17,1.1065850257873535,0.9737719893455505,0.9776790142059326,1.1060270071029663,409561600.0,0.9482688307762146
2000-04-18,1.1328129768371582,1.0658479928970337,1.1026790142059326,1.1328129768371582,390924800.0,0.9712340235710144
2000-04-19,1.1629459857940674,1.0691959857940674,1.1266740560531616,1.0814729928970337,520150400.0,0.9272172451019287
2000-04-20,1.113839030265808,1.0452009439468384,1.1043529510498047,1.0613839626312256,722120000.0,0.9099937677383423
2000-04-24,1.0758930444717407,1.0245540142059326,1.026785969734192,1.0758930444717407,443620800.0,0.922433078289032
2000-04-25,1.1495540142059326,1.089843988418579,1.0904020071029663,1.1456470489501953,391641600.0,0.982237696647644
2000-04-26,1.1428569555282593,1.0714290142059326,1.130579948425293,1.0831470489501953,366912000.0,0.9286525845527649
2000-04-27,1.1339290142059326,1.040876030921936,1.0463169813156128,1.1316959857940674,326603200.0,0.9702766537666321
2000-04-28,1.1383930444717407,1.0831470489501953,1.135045051574707,1.1077009439468384,249580800.0,0.9497039318084717
2000-05-01,1.1171879768371582,1.088170051574707,1.114954948425293,1.1099330186843872,226195200.0,0.9516178965568542
2000-05-02,1.1272319555282593,1.0491069555282593,1.1004459857940674,1.052454948425293,236432000.0,0.902338445186615
2000-05-03,1.082589030265808,0.9966520071029663,1.0619419813156128,1.027343988418579,489798400.0,0.8808091282844543
2000-05-04,1.0290180444717407,0.9871649742126465,1.0279020071029663,0.9882810115814209,399515200.0,0.847317636013031
2000-05-05,1.0245540142059326,0.9885600209236145,0.9893969893455505,1.010045051574707,284076800.0,0.8659776449203491
2000-05-08,1.0150669813156128,0.982142984867096,1.000836968421936,0.9832590222358704,184900800.0,0.8430120348930359
2000-05-09,0.9933040142059326,0.9363840222358704,0.9849330186843872,0.9414060115814209,327140800.0,0.8071287274360657
2000-05-10,0.9375,0.8816959857940674,0.9291290044784546,0.8867189884185791,535091200.0,0.7602419257164001
2000-05-11,0.9308040142059326,0.8839290142059326,0.9051340222358704,0.9179689884185791,499744000.0,0.7870346307754517
2000-05-12,0.986607015132904,0.9354069828987122,0.9464290142059326,0.9609379768371582,306913600.0,0.8238745927810669
2000-05-15,0.9648439884185791,0.8939729928970337,0.9648439884185791,0.9017860293388367,678932800.0,0.7731600403785706
2000-05-16,0.9737719893455505,0.9174110293388367,0.9331750273704529,0.943638026714325,440451200.0,0.8090423345565796
2000-05-17,0.9257810115814209,0.8962050080299377,0.9252229928970337,0.9051340222358704,398092800.0,0.7760303616523743
2000-05-18,0.9369419813156128,0.8984379768371582,0.919642984867096,0.8995540142059326,373777600.0,0.7712461948394775
2000-05-19,0.8861610293388367,0.8337050080299377,0.8861610293388367,0.8392860293388367,740667200.0,0.7195745706558228
2000-05-22,0.8370540142059326,0.767857015132904,0.8370540142059326,0.803013026714325,755507200.0,0.6884753108024597
2000-05-23,0.8337050080299377,0.7645090222358704,0.8080360293388367,0.7661830186843872,517585600.0,0.6568984389305115
2000-05-24,0.8013389706611633,0.7410709857940674,0.7695310115814209,0.7829239964485168,678462400.0,0.6712517142295837
2000-05-25,0.8272879719734192,0.767857015132904,0.7901790142059326,0.7791569828987122,406750400.0,0.6680219769477844
2000-05-26,0.8024550080299377,0.7611610293388367,0.7857139706611633,0.7712050080299377,181148800.0,0.6612043380737305
